time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
28,2595,72704,142,0.1666015625,-8.243903720378876,0.01956452889717184,0.025678623,0.9525294899940491,-0.057514164596796036,0.9574058055877686,0.0001,0.2,1410,-0.011259805085137487
28,2613,73216,143,0.1880859375,-8.250265765190125,0.013140100799500943,0.027936084,0.9637675881385803,-0.051162101328372955,0.9591934084892273,0.0001,0.2,1420,-0.0118446787702851
28,2632,73728,144,0.2052734375,-8.254093241691589,0.011001052823849023,0.025916632,0.9694551825523376,-0.05844712629914284,0.9583942294120789,0.0001,0.2,1430,-0.02441485944436863
28,2651,74240,145,0.216015625,-8.250950467586517,0.02340870911430102,0.024605418,0.9317355155944824,-0.08416419476270676,0.9585805535316467,0.0001,0.2,1440,-0.01727157033747062
28,2669,74752,146,0.217578125,-8.25398952960968,0.012610090529778972,0.03580664,0.966445803642273,-0.07956138253211975,0.9593203067779541,0.0001,0.2,1450,-0.016114871157333253
28,2686,75264,147,0.223046875,-8.255554711818695,0.02473790384538006,0.02174921,0.9429473876953125,-0.081393301486969,0.9586032032966614,0.0001,0.2,1460,-0.02258621689397842
27,2706,75776,148,0.226953125,-8.252339124679565,0.005971366707672132,0.031024821,0.9840542078018188,-0.08105792105197906,0.9585755467414856,0.0001,0.2,1470,-0.014166643703356385
27,2725,76288,149,0.1783203125,-8.249226987361908,0.012547493651800324,0.017811295,0.9594188928604126,-0.06129404157400131,0.957474410533905,0.0001,0.2,1480,-0.018152507141348907
27,2743,76800,150,0.1673828125,-8.245167744159698,0.005072610362549313,0.017496787,0.9831752777099609,-0.022984474897384644,0.957329273223877,0.0001,0.2,1490,-0.010399884509388358
28,2760,77312,151,0.2279296875,-8.242112815380096,0.009332845255266875,0.021232195,0.9745673537254333,-0.04218209162354469,0.9565222263336182,0.0001,0.2,1500,-0.018946555780712516
