time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/std,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
588,240,141312,138,0.0650390625,-7.866605794429779,0.0030522342065523846,0.006789062,0.9616451859474182,-0.04588428512215614,0.8971039652824402,0.0001,0.2,1370,-0.008513722900534048
588,241,142336,139,0.05830078125,-7.853991290926933,0.00385484851867659,0.007528849,0.9478002786636353,-0.045349448919296265,0.8958092331886292,0.0001,0.2,1380,-0.01034784565854352
589,243,143360,140,0.05966796875,-7.842958047986031,0.0021999751530529465,0.006220826,0.9698151350021362,-0.034675706177949905,0.8935990333557129,0.0001,0.2,1390,-0.008578515637782402
589,244,144384,141,0.11162109375,-7.826100838184357,0.001845101757135126,0.010107402,0.975405752658844,-0.06319892406463623,0.8909661769866943,0.0001,0.2,1400,-0.01369187886302825
590,246,145408,142,0.07138671875,-7.815928420424461,0.0029477900599886196,0.007554464,0.9621959328651428,-0.04896903783082962,0.8905412554740906,0.0001,0.2,1410,-0.013069771352456882
589,248,146432,143,0.06728515625,-7.805497261881828,0.0018316176032385557,0.006474383,0.9758464097976685,-0.05214454606175423,0.8875824809074402,0.0001,0.2,1420,-0.01049990273604635
589,250,147456,144,0.05615234375,-7.795897284150124,0.0019740365889447274,0.008636077,0.9721376299858093,-0.04627523943781853,0.8878255486488342,0.0001,0.2,1430,-0.009149113058811054
589,251,148480,145,0.05927734375,-7.7967794328928,0.0020162009728664997,0.0068418663,0.9718811511993408,-0.08134347200393677,0.8878738284111023,0.0001,0.2,1440,-0.008170980587601661
590,253,149504,146,0.1578125,-7.795435729622841,0.002267477152054198,0.0142061375,0.9673741459846497,-0.06019626930356026,0.8872509002685547,0.0001,0.2,1450,-0.01899625444202684
590,254,150528,147,0.07412109375,-7.790562498569488,0.0028026030318869743,0.007793399,0.9597170948982239,-0.06024375557899475,0.8865986466407776,0.0001,0.2,1460,-0.009432693012058735
590,256,151552,148,0.07041015625,-7.778010892868042,0.0020098784378205893,0.008055459,0.9706306457519531,-0.04606976732611656,0.8833015561103821,0.0001,0.2,1470,-0.011431869048101362
591,258,152576,149,0.06494140625,-7.766487288475036,0.002892049850197509,0.0075249625,0.9573835730552673,-0.037901539355516434,0.8835535049438477,0.0001,0.2,1480,-0.010232425105641596
